shell,n_in_shell,r_mpc,phi_tick,theta_tick,omega,trichter_depth,x,y,z,alpha,delta_phi_tick
44,13,22000.0,45332.094388540834,30409.74382176203,0.03179874578115617,1.052704080855169,-12847.14543264382,17732.98042848649,1338.574682205781,1.5,0.0
44,13,22000.0,77605.09438854083,35952.86304579134,0.03179874578115617,1.052704080855169,-17630.175630262467,-12607.872239469349,-2381.4230329777783,1.5,0.0
44,13,22000.0,99221.09438854083,38678.651633506306,0.03179874578115617,1.052704080855169,2053.2883274241253,-20887.932010605884,-4164.3429659195035,1.5,0.0
44,13,22000.0,49997.094388540834,30693.004188031333,0.03179874578115617,1.052704080855169,-16516.82972502924,14418.289635628189,1148.5353134127595,1.5,0.0
44,13,22000.0,33726.094388540834,29469.94631531459,0.03179874578115617,1.052704080855169,-1399.188158257512,21733.410361682756,1967.0786657715807,1.5,0.0
45,13,22500.0,106831.63541817962,27487.223328160228,0.030997533141601058,1.0769055724592769,9842.865860678256,-19524.03641746458,3307.6258855762258,1.5,0.0
45,13,22500.0,8785.635418179678,30410.736922704662,0.030997533141601058,1.0769055724592769,20394.43108399823,9253.274064011459,1349.9637255382036,1.5,0.0
45,13,22500.0,42565.63541817968,30684.53311800852,0.030997533141601058,1.0769055724592769,-10608.702380977342,19753.77928237262,1164.6217035165205,1.5,0.0
45,13,22500.0,37726.63541817968,26423.960827024763,0.030997533141601058,1.0769055724592769,-5506.60502512503,20847.2478156152,4005.196047552676,1.5,0.0
45,13,22500.0,38969.63541817968,26938.51830898379,0.030997533141601058,1.0769055724592769,-6800.262040205131,20623.669214529928,3668.8272994509052,1.5,0.0
45,13,22500.0,13526.635418179678,35389.90558897757,0.030997533141601058,1.0769055724592769,17645.726013916592,13576.28039130346,-2025.0644064930582,1.5,0.0
45,13,22500.0,16697.635418179678,29799.539618184222,0.030997533141601058,1.0769055724592769,15398.27606560956,16159.795300961585,1762.7976470287717,1.5,0.0
45,13,22500.0,94593.63541817962,39769.35394806408,0.030997533141601058,1.0769055724592769,-2656.486303288813,-20911.127781952997,-4902.908060483462,1.5,0.0
45,13,22500.0,41663.63541817968,28246.26727480944,0.030997533141601058,1.0769055724592769,-9571.354948161505,19859.130200916676,2804.1583969099356,1.5,0.0
45,13,22500.0,38294.63541817968,25902.57698269812,0.030997533141601058,1.0769055724592769,-6030.781998756904,20525.23937261632,4343.484059767773,1.5,0.0
45,13,22500.0,84898.63541817968,36506.77392060418,0.030997533141601058,1.0769055724592769,-12387.624291793762,-18248.067932692757,-2772.8792666253735,1.5,0.0
45,13,22500.0,29027.635418179678,38572.78404106949,0.030997533141601058,1.0769055724592769,3499.534543692292,21213.231843794634,-4133.161785978459,1.5,0.0
45,13,22500.0,24279.635418179678,28805.436381318104,0.030997533141601058,1.0769055724592769,8500.168385030429,20464.052247202817,2430.7988733373672,1.5,0.0
46,13,23000.0,13742.073821971426,39841.18403169686,0.03023322233937573,1.1002975532797137,16917.628313348538,13299.682872042413,-4992.117046417423,1.5,0.0
46,13,23000.0,107577.07382197137,34870.811052193145,0.03023322233937573,1.1002975532797137,11009.734180988444,-20005.780282566884,-1690.0699306844717,1.5,0.0
46,13,23000.0,78230.07382197143,32327.206217383617,0.03023322233937573,1.1002975532797137,-18294.374716046084,-13939.48582852055,49.911159037700315,1.5,0.0
46,13,23000.0,105462.07382197137,26093.21159927978,0.03023322233937573,1.1002975532797137,8552.439109796811,-20197.06896003729,4257.202084131854,1.5,0.0
46,13,23000.0,13848.073821971426,28389.467906903315,0.03023322233937573,1.1002975532797137,17668.929503933276,14037.828740899091,2732.5389626605856,1.5,0.0
46,13,23000.0,19439.073821971426,29075.33798310759,0.03023322233937573,1.1002975532797137,13344.65049689435,18365.601426409932,2269.7060772316695,1.5,0.0
46,13,23000.0,88780.07382197137,36689.8175522372,0.03023322233937573,1.1002975532797137,-8933.482997981508,-20655.252744406935,-2920.167262009874,1.5,0.0
46,13,23000.0,12493.073821971426,38502.71491568683,0.03023322233937573,1.1002975532797137,18087.040443339672,12525.453705150663,-4123.562283904504,1.5,0.0
46,13,23000.0,10716.073821971426,38906.5980277763,0.03023322233937573,1.1002975532797137,18980.07260972717,10855.421214787588,-4387.645987395516,1.5,0.0
46,13,23000.0,115010.07382197137,40250.01145366221,0.03023322233937573,1.1002975532797137,16231.292365160107,-13876.347734047698,-5253.388999534686,1.5,0.0
46,13,23000.0,97971.07382197137,40214.340266293424,0.03023322233937573,1.1002975532797137,798.6483117929153,-21354.1545705417,-5230.673087722734,1.5,0.0
46,13,23000.0,87241.07382197137,39738.5859508413,0.03023322233937573,1.1002975532797137,-10009.702477604867,-19095.07134885638,-4926.237164676977,1.5,0.0
46,13,23000.0,82499.07382197137,25463.518676146727,0.03023322233937573,1.1002975532797137,-14197.145462751807,-16426.728229538032,4666.879710773993,1.5,0.0
47,13,23500.0,2837.5182054095785,33086.30331729572,0.02950337694222026,1.1228679516145574,23265.10204096713,3220.8482676288427,-474.531093752781,1.5,0.0
47,13,23500.0,123188.51820540958,26978.043438550118,0.02950337694222026,1.1228679516145574,21605.281640384204,-6940.720241252381,3706.566013805,1.5,0.0
47,13,23500.0,87894.51820540958,28402.7386852832,0.02950337694222026,1.1228679516145574,-10054.065639469474,-20752.927929924128,2747.068425377014,1.5,0.0
47,13,23500.0,62425.51820540964,26897.05480471258,0.02950337694222026,1.1228679516145574,-22518.579764632548,2603.80892709628,3760.621754246298,1.5,0.0
47,13,23500.0,109494.51820540958,38101.317156275734,0.02950337694222026,1.1228679516145574,12691.721273332278,-18709.39034041717,-3892.7781989776527,1.5,0.0
47,13,23500.0,98854.51820540958,33764.49133299173,0.02950337694222026,1.1228679516145574,1878.8733115723116,-23373.203343130495,-942.9370340083017,1.5,0.0
47,13,23500.0,12091.518205409637,36209.09672581806,0.02950337694222026,1.1228679516145574,19243.612846936514,12779.399616639652,-2619.2649915803167,1.5,0.0
47,13,23500.0,125136.51820540958,29095.732379142417,0.02950337694222026,1.1228679516145574,22658.051876587888,-4981.099036250242,2275.3322254153254,1.5,0.0
47,13,23500.0,82604.51820540958,30314.29272083009,0.02950337694222026,1.1228679516145574,-15197.409410720993,-17766.85958375356,1439.9311252346247,1.5,0.0
47,13,23500.0,46253.51820540964,30858.65042370985,0.02950337694222026,1.1228679516145574,-14582.503925273677,18344.54971066809,1064.9411187281578,1.5,0.0
47,13,23500.0,50051.51820540964,36612.24254225336,0.02950337694222026,1.1228679516145574,-17375.563106826503,15087.319963268103,-2892.8055932854736,1.5,0.0
47,13,23500.0,36723.51820540964,36812.11840032801,0.02950337694222026,1.1228679516145574,-4778.402454971076,22461.7764246493,-3028.0211661678472,1.5,0.0
47,13,23500.0,20367.518205409637,27650.379145727315,0.02950337694222026,1.1228679516145574,12602.700341235539,19095.90715510159,3255.688817616501,1.5,0.0
48,13,24000.0,7783.30398121709,30999.80048722151,0.028805768002907482,1.1446083619768173,22260.11773489632,8822.523479875847,975.7752553801705,1.5,0.0
48,13,24000.0,51610.30398121709,31587.720659094844,0.028805768002907482,1.1446083619768173,-19243.182718250628,14311.083465588134,566.3522511564064,1.5,0.0
48,13,24000.0,112125.30398121715,28273.195362975996,0.028805768002907482,1.1446083619768173,15573.095885334886,-17627.474109992178,2858.946975182743,1.5,0.0
48,13,24000.0,74823.30398121715,35805.97226164298,0.028805768002907482,1.1446083619768173,-20932.9679016742,-11056.558548844432,-2364.6080522077664,1.5,0.0
48,13,24000.0,89372.30398121715,38091.6213203157,0.028805768002907482,1.1446083619768173,-8554.547736388015,-21449.104087609943,-3919.2603436206464,1.5,0.0
48,13,24000.0,45724.30398121709,38468.117265660265,0.028805768002907482,1.1446083619768173,-13826.851334797802,18340.88762836019,-4171.235508865116,1.5,0.0
48,13,24000.0,23771.30398121709,29797.01876093229,0.028805768002907482,1.1446083619768173,9672.131384483977,21756.04295390062,1810.5527553099087,1.5,0.0
48,13,24000.0,72198.30398121715,32899.776387462596,0.028805768002907482,1.1446083619768173,-22466.068734770288,-8422.449800824514,-348.51920849112014,1.5,0.0
48,13,24000.0,109069.30398121715,28324.183742623554,0.028805768002907482,1.1446083619768173,12806.736826688264,-19743.05137185565,2824.0873889440263,1.5,0.0
48,13,24000.0,93471.30398121715,28265.703325112358,0.028805768002907482,1.1446083619768173,-4228.557779726,-23136.267782122515,2864.06764271949,1.5,0.0
48,13,24000.0,82234.30398121715,26912.31581820117,0.028805768002907482,1.1446083619768173,-15364.960716838981,-17323.39448686534,3782.221989177512,1.5,0.0
48,13,24000.0,39290.30398121709,39528.30797508174,0.028805768002907482,1.1446083619768173,-7403.708522772311,21332.778344633167,-4873.04522413481,1.5,0.0
48,13,24000.0,9642.30398121709,38685.419023410395,0.028805768002907482,1.1446083619768173,20437.979791852795,10316.883368827179,-4316.040589283029,1.5,0.0
49,13,24500.0,72069.65934556111,26434.428292851495,0.028138352581376095,1.165513878945947,-22039.02495827841,-8105.9429298514915,4137.086385474807,1.5,0.0
49,13,24500.0,49205.659345561115,26335.754416470285,0.028138352581376095,1.165513878945947,-17060.412119137272,16086.823592416304,4203.549783515576,1.5,0.0
49,13,24500.0,19952.659345561173,39726.44539670007,0.028138352581376095,1.165513878945947,13035.811431784163,18913.467043475834,-5044.71504130359,1.5,0.0
49,13,24500.0,91368.65934556111,32108.898305298877,0.028138352581376095,1.165513878945947,-6833.849395416808,-23525.07076248503,204.7125313090274,1.5,0.0
49,13,24500.0,115895.65934556111,39741.92950346406,0.028138352581376095,1.165513878945947,18079.391807464053,-14159.558580075984,-5054.923197586429,1.5,0.0
49,13,24500.0,85382.65934556111,26949.945418903782,0.028138352581376095,1.165513878945947,-12820.251190126715,-19873.365533484914,3788.346904952889,1.5,0.0
49,13,24500.0,112389.65934556111,33281.54814304692,0.028138352581376095,1.165513878945947,16440.06864350659,-18135.004767457805,-619.7662539545685,1.5,0.0
49,13,24500.0,107329.65934556111,27665.019504294934,0.028138352581376095,1.165513878945947,11251.001776907104,-21037.71150611469,3300.73946159653,1.5,0.0
49,13,24500.0,117462.65934556111,28401.590619250943,0.028138352581376095,1.165513878945947,19997.65371028445,-13344.25926631218,2794.332146223668,1.5,0.0
49,13,24500.0,99776.65934556111,24786.884175931096,0.028138352581376095,1.165513878945947,2847.0075942992958,-22671.979317461115,5233.240353932589,1.5,0.0
49,13,24500.0,118346.65934556111,26227.043633991423,0.028138352581376095,1.165513878945947,20012.373504144736,-12148.241469240258,4276.662269504568,1.5,0.0
49,13,24500.0,26186.659345561173,39152.94420359297,0.028138352581376095,1.165513878945947,6882.956461666226,22154.072171300617,-4664.670996275723,1.5,0.0
49,13,24500.0,105126.65934556111,29508.834462013772,0.028138352581376095,1.165513878945947,9095.112010738712,-22490.283963180624,2026.5813535914747,1.5,0.0
50,13,25000.0,27907.411718116608,36314.15705025055,0.02749925486870606,1.1855829192733531,5305.243557325529,23971.166845083877,-2758.8842231999347,1.5,0.0
50,13,25000.0,117681.41171811655,31893.900611626028,0.02749925486870606,1.1855829192733531,20934.951219406234,-13651.066676276585,358.83691031298315,1.5,0.0
50,13,25000.0,48167.41171811655,26776.609378446643,0.02749925486870606,1.1855829192733531,-16663.99589792507,17378.046360449007,3938.308841334789,1.5,0.0
50,13,25000.0,99133.41171811655,39214.7869040318,0.02749925486870606,1.1855829192733531,2213.377891760264,-23544.084915288906,-4744.9004792830265,1.5,0.0
50,13,25000.0,35102.41171811661,29830.470491583987,0.02749925486870606,1.1855829192733531,-3240.743075916676,24593.66646815255,1817.3334337608646,1.5,0.0
50,13,25000.0,90766.41171811655,25111.72837309033,0.02749925486870606,1.1855829192733531,-7197.938176785448,-22323.7666910928,5061.209958036261,1.5,0.0
50,13,25000.0,107378.41171811655,29846.939564332184,0.02749925486870606,1.1855829192733531,11751.375134395532,-21848.99750188746,1805.7452045063953,1.5,0.0
50,13,25000.0,107800.41171811655,37170.20389403333,0.02749925486870606,1.1855829192733531,11962.725135991202,-21190.97540425253,-3352.4599044755714,1.5,0.0
50,13,25000.0,124461.41171811655,34387.88166880897,0.02749925486870606,1.1855829192733531,24115.777400960753,-6135.317134889089,-1407.4173263906737,1.5,0.0
50,13,25000.0,63134.41171811655,36463.58507286673,0.02749925486870606,1.1855829192733531,-24436.52743792304,1977.5496716636437,-2862.867607323903,1.5,0.0
50,13,25000.0,18091.411718116608,37156.89321857051,0.02749925486870606,1.1855829192733531,15561.460890520213,18713.228023020314,-3343.2719462605965,1.5,0.0
50,13,25000.0,37391.41171811661,27733.664699504792,0.02749925486870606,1.1855829192733531,-5838.234721737415,23653.10585721442,3280.725783049229,1.5,0.0
50,13,25000.0,57342.41171811655,39265.28972070952,0.02749925486870606,1.1855829192733531,-22100.377410233967,8357.879960868511,-4778.7607287487335,1.5,0.0
51,13,25500.0,5794.729058763187,31723.845072891527,0.026886749553675614,1.2048170342122622,24487.141417247807,7066.215700577887,483.333853326,1.5,0.0
51,13,25500.0,98163.72905876319,26390.286926349076,0.026886749553675614,1.2048170342122622,1140.8050964892227,-24398.630201656015,4236.141762955158,1.5,0.0
51,13,25500.0,86105.72905876319,26767.692704552726,0.026886749553675614,1.2048170342122622,-12579.73516102982,-21088.12247536794,3976.9909945905265,1.5,0.0
51,13,25500.0,66563.72905876319,34542.9815710894,0.026886749553675614,1.2048170342122622,-25269.834954834267,-2166.0546866576105,-1529.380798998241,1.5,0.0
51,13,25500.0,112158.72905876319,30665.42374343778,0.026886749553675614,1.2048170342122622,16854.373387392763,-19015.583613960967,1238.6829983971602,1.5,0.0
51,13,25500.0,127055.72905876319,39234.00969251092,0.026886749553675614,1.2048170342122622,23929.923622282007,-2966.811884535836,-4797.106498110123,1.5,0.0
51,13,25500.0,29641.729058763187,29470.335212650734,0.026886749553675614,1.2048170342122622,3365.591187534686,25017.850067344418,2087.5433773691707,1.5,0.0
51,13,25500.0,100963.72905876319,36064.1180798192,0.026886749553675614,1.2048170342122622,4554.408227064147,-24682.031842631288,-2605.9237282778963,1.5,0.0
51,13,25500.0,28482.729058763245,31769.810768509502,0.026886749553675614,1.2048170342122622,4811.51812548798,25029.832309143054,450.48692658965194,1.5,0.0
51,13,25500.0,65712.72905876319,34991.21107829432,0.026886749553675614,1.2048170342122622,-25274.28219350197,-1119.1264680004779,-1847.7305969217964,1.5,0.0
51,13,25500.0,65746.72905876319,34015.064778799046,0.026886749553675614,1.2048170342122622,-25395.096653597226,-1166.4216429605083,-1153.5192922992221,1.5,0.0
51,13,25500.0,13547.729058763245,31959.10035869577,0.026886749553675614,1.2048170342122622,20189.92197519096,15566.630693231446,315.19945263593723,1.5,0.0
51,13,25500.0,37385.72905876319,39690.989732915885,0.026886749553675614,1.2048170342122622,-5726.511797126112,23227.97424261329,-5104.854871182597,1.5,0.0
52,13,26000.0,88317.89133619261,36443.82162655045,0.026299247128098807,1.2232207140105162,-10645.307483493614,-23173.824515957538,-2896.369551533334,1.5,0.0
52,13,26000.0,64620.89133619261,40367.28500726158,0.026299247128098807,1.2232207140105162,-24083.48103473578,209.13255182750254,-5601.498836664295,1.5,0.0
52,13,26000.0,92235.89133619261,32908.903747875345,0.026299247128098807,1.2232207140105162,-6195.220215169596,-25242.975893814135,-366.80834293862006,1.5,0.0
52,13,26000.0,43174.89133619261,34991.93064457865,0.026299247128098807,1.2232207140105162,-12870.293583311146,22354.802991949542,-1863.491583927257,1.5,0.0
52,13,26000.0,31959.89133619261,29200.180554434435,0.026299247128098807,1.2232207140105162,548.0601887739817,25681.92403141916,2297.363671196346,1.5,0.0
52,13,26000.0,108085.89133619261,39650.07671458907,0.026299247128098807,1.2232207140105162,12293.09704347474,-21088.97355771454,-5119.298026453661,1.5,0.0
52,13,26000.0,18414.89133619261,30234.63491461589,0.026299247128098807,1.2232207140105162,16218.716861760997,20137.78811388246,1558.0476806399292,1.5,0.0
52,13,26000.0,247.89133619260974,36263.873545523384,0.026299247128098807,1.2232207140105162,25543.304859769196,306.997056729392,-2769.0294486286084,1.5,0.0
52,13,26000.0,95847.89133619261,30830.87130672913,0.026299247128098807,1.2232207140105162,-1698.207870814622,-25869.12249039693,1130.022812208959,1.5,0.0
52,13,26000.0,25421.89133619261,33401.46666702059,0.026299247128098807,1.2232207140105162,8619.01561625292,24497.352059148452,-721.6281607793962,1.5,0.0
52,13,26000.0,18646.89133619261,35960.47706734905,0.026299247128098807,1.2232207140105162,15840.750616290205,20127.777111138377,-2553.8590083994086,1.5,0.0
52,13,26000.0,78477.89133619261,32544.73325837194,0.026299247128098807,1.2232207140105162,-20489.411494184536,-16004.709724094864,-104.33076532394459,1.5,0.0
52,13,26000.0,57745.89133619261,38994.79849593404,0.026299247128098807,1.2232207140105162,-23252.969988846366,8277.60772106801,-4673.309582745854,1.5,0.0
53,13,26500.0,127101.08813955507,25785.92360075591,0.02573528087317098,1.240801186456207,24964.897620258074,-3039.3987809283667,4725.229914879454,1.5,0.0
53,13,26500.0,54259.08813955507,35113.33675497748,0.02573528087317098,1.240801186456207,-22914.58942072286,12848.71563805293,-1966.4023896363954,1.5,0.0
53,13,26500.0,65776.08813955507,34919.387361157445,0.02573528087317098,1.240801186456207,-26273.12370069253,-1244.2279875057163,-1826.5707151769332,1.5,0.0
53,13,26500.0,35993.08813955507,35039.13737020354,0.02573528087317098,1.240801186456207,-4555.387252420591,25885.605089465123,-1912.9267278398013,1.5,0.0
53,13,26500.0,95295.08813955507,24620.216414551607,0.02573528087317098,1.240801186456207,-2272.0877926518815,-24532.295621311627,5521.321380682322,1.5,0.0
53,13,26500.0,63626.08813955507,29590.058851282833,0.02573528087317098,1.240801186456207,-26211.970585407573,1493.4108001242935,2035.9871552547445,1.5,0.0
53,13,26500.0,55805.08813955507,27504.51952559899,0.02573528087317098,1.240801186456207,-23346.566067255266,10879.671943351977,3524.7822013632467,1.5,0.0
53,13,26500.0,101704.08813955507,36906.053045213004,0.02573528087317098,1.240801186456207,5604.3331982859045,-25255.82353060153,-3249.064406566571,1.5,0.0
53,13,26500.0,64332.08813955507,38242.21250261731,0.02573528087317098,1.240801186456207,-25437.572414711965,577.1505178850439,-4189.641746779497,1.5,0.0
53,13,26500.0,71617.08813955507,28296.222111063587,0.02573528087317098,1.240801186456207,-24571.34462377428,-8430.074305718128,2963.035407558192,1.5,0.0
53,13,26500.0,68465.08813955507,35119.15637333738,0.02573528087317098,1.240801186456207,-25856.44009974351,-4643.36351254572,-1970.5955343664868,1.5,0.0
53,13,26500.0,44941.08813955507,26395.677416024046,0.02573528087317098,1.240801186456207,-14500.861270253392,20835.781360963356,4302.640077294412,1.5,0.0
53,13,26500.0,27739.088139555068,28757.470914747755,0.02573528087317098,1.240801186456207,5844.966095612632,25424.651654690457,2633.6941191389988,1.5,0.0
54,13,27000.0,102268.23902058107,39737.343989466164,0.02519349530739333,1.257568211301991,6156.573930170785,-24549.438899180677,-5264.436075463019,1.5,0.0
54,13,27000.0,20978.239020581066,34182.97982277222,0.02519349530739333,1.257568211301991,14145.590220846356,22879.437737786506,-1305.0183915734071,1.5,0.0
54,13,27000.0,39366.239020581066,28432.732282643567,0.02519349530739333,1.257568211301991,-8781.445266332717,25004.96806223068,2889.493099053648,1.5,0.0
54,13,27000.0,39753.239020581066,34432.746142005766,0.02519349530739333,1.257568211301991,-9377.058909984746,25179.624499792273,-1487.2744420052059,1.5,0.0
54,13,27000.0,39440.239020581066,29491.956819183863,0.02519349530739333,1.257568211301991,-8948.080925632315,25190.022808525155,2124.087172995632,1.5,0.0
54,13,27000.0,90454.23902058107,40113.279929205666,0.02519349530739333,1.257568211301991,-8074.191287064902,-23801.870082605823,-5521.80162705531,1.5,0.0
54,13,27000.0,121513.23902058107,30774.75338965092,0.02519349530739333,1.257568211301991,24873.958560395327,-10284.431504678154,1189.8192062083829,1.5,0.0
54,13,27000.0,120987.23902058107,35403.92907632843,0.02519349530739333,1.257568211301991,24418.943997499504,-10833.397389996853,-2193.636101297474,1.5,0.0
54,13,27000.0,99113.23902058107,24676.286834017486,0.02519349530739333,1.257568211301991,2327.543185495769,-25021.05531674501,5528.918450995247,1.5,0.0
54,13,27000.0,29255.239020581066,30780.995427383037,0.02519349530739333,1.257568211301991,4087.928132408093,26604.63767134039,1185.258908477334,1.5,0.0
54,13,27000.0,127500.23902058107,38476.74333582469,0.02519349530739333,1.257568211301991,25702.967890994063,-2625.619874576742,-4389.160056533562,1.5,0.0
54,13,27000.0,73262.23902058107,34185.68459981858,0.02519349530739333,1.257568211301991,-24666.727713038857,-10728.582432745077,-1306.9931574775792,1.5,0.0
54,13,27000.0,73766.23902058107,31491.874759614817,0.02519349530739333,1.257568211301991,-24465.22349792816,-11359.60674815798,665.298614783831,1.5,0.0
55,13,27500.0,85808.8336521617,29712.60252473184,0.024672635908703815,1.273533872316128,-14304.555061791132,-23213.459987699433,1980.277572087574,1.5,0.0
55,13,27500.0,17777.833652161702,28256.12101240739,0.024672635908703815,1.273533872316128,17542.462150201845,20454.762899649828,3041.6220384860444,1.5,0.0
55,13,27500.0,116205.8336521617,39085.28373113969,0.024672635908703815,1.273533872316128,20762.433697698434,-15762.982191079704,-4854.147240605041,1.5,0.0
55,13,27500.0,104719.8336521617,39266.7668918758,0.024672635908703815,1.273533872316128,9266.759062765377,-24281.95915808986,-4981.084768200155,1.5,0.0
55,13,27500.0,105584.8336521617,37961.83074934406,0.024672635908703815,1.273533872316128,10480.710811008561,-24346.225170733807,-4060.370828189318,1.5,0.0
55,13,27500.0,37432.8336521617,40146.9117783859,0.024672635908703815,1.273533872316128,-6180.488304114918,24825.325636139954,-5591.050216184213,1.5,0.0
55,13,27500.0,36667.8336521617,36368.86271763095,0.024672635908703815,1.273533872316128,-5545.261639985378,26416.748723646102,-2914.7844668087255,1.5,0.0
55,13,27500.0,105925.8336521617,36687.609102704395,0.024672635908703815,1.273533872316128,11046.668927863166,-24535.928961122656,-3145.622590825418,1.5,0.0
55,13,27500.0,65481.8336521617,36653.95948979478,0.024672635908703815,1.273533872316128,-26902.52218171484,-889.6199716448083,-3121.2878374135285,1.5,0.0
55,13,27500.0,86231.8336521617,32085.843621265365,0.024672635908703815,1.273533872316128,-13942.091435535971,-23700.05630261481,232.1414288696871,1.5,0.0
55,13,27500.0,58389.8336521617,31694.5255511312,0.024672635908703815,1.273533872316128,-26167.362451162855,8404.452664569348,521.2189231985726,1.5,0.0
55,13,27500.0,52291.8336521617,28191.66567361385,0.024672635908703815,1.273533872316128,-22128.00259169016,15347.827965291615,3088.279340672523,1.5,0.0
55,13,27500.0,76841.8336521617,34746.0709486205,0.024672635908703815,1.273533872316128,-22796.958480839494,-15060.120520846049,-1729.9274569620336,1.5,0.0
56,13,28000.0,69254.78930759511,27016.732218780053,0.02417153995033405,1.2887123686184325,-26423.327604731086,-5797.176932217043,3966.163769732388,1.5,0.0
56,13,28000.0,24610.789307595114,24421.61393136,0.02417153995033405,1.2887123686184325,9561.40795618929,24104.243818600844,5798.252524412591,1.5,0.0
56,13,28000.0,26692.789307595114,29745.305490175855,0.02417153995033405,1.2887123686184325,7585.6733440423895,26712.216757786216,1972.7912248644693,1.5,0.0
56,13,28000.0,20526.789307595114,37219.67553802819,0.02417153995033405,1.2887123686184325,14827.948439621918,22849.500343830994,-3558.973792092489,1.5,0.0
56,13,28000.0,46961.789307595114,37894.616632996054,0.02417153995033405,1.2887123686184325,-17525.006332527344,20555.867522316534,-4046.271546922161,1.5,0.0
56,13,28000.0,63055.789307595114,26540.93093588,0.02417153995033405,1.2887123686184325,-26781.9077179673,2270.1377930661138,4307.6328582385595,1.5,0.0
56,13,28000.0,34099.789307595114,36844.24159916543,0.02417153995033405,1.2887123686184325,-2251.5232875560823,27259.74636268292,-3286.233077585844,1.5,0.0
56,13,28000.0,40248.789307595114,26174.407510412755,0.02417153995033405,1.2887123686184325,-9929.199359661476,24822.014624112093,4569.122907290221,1.5,0.0
56,13,28000.0,24233.789307595114,30619.013960535773,0.02417153995033405,1.2887123686184325,10757.891534352422,25737.85635737926,1325.5220598530075,1.5,0.0
56,13,28000.0,15478.789307595114,40477.47414319304,0.02417153995033405,1.2887123686184325,18928.698913226537,17649.22022937157,-5866.569397433977,1.5,0.0
56,13,28000.0,72318.78930759511,27419.97133634074,0.02417153995033405,1.2887123686184325,-25401.470076104513,-9692.526235679346,3675.11110250026,1.5,0.0
56,13,28000.0,92875.78930759511,26794.210037757548,0.02417153995033405,1.2887123686184325,-5613.237145346471,-26381.72149287912,4126.135411047331,1.5,0.0
56,13,28000.0,24790.789307595114,31149.365387258054,0.02417153995033405,1.2887123686184325,10078.085988647565,26068.246891118182,931.3877693683786,1.5,0.0
57,13,28500.0,91142.32351672393,28684.24086678794,0.023689128312546548,1.3031198068591485,-8116.697614292819,-26838.289571197718,2777.4181090078987,1.5,0.0
57,13,28500.0,31593.323516723933,38634.55476400304,0.023689128312546548,1.3031198068591485,1063.7999813270164,27187.1835234455,-4614.423907893728,1.5,0.0
57,13,28500.0,59922.32351672393,35047.942767111206,0.023689128312546548,1.3031198068591485,-27478.8348882762,6621.995828925699,-1984.5419177621964,1.5,0.0
57,13,28500.0,93367.32351672393,26111.88579856697,0.023689128312546548,1.3031198068591485,-5022.479982185355,-26717.897759902637,4652.834982994322,1.5,0.0
57,13,28500.0,100516.32351672393,37786.97441576891,0.023689128312546548,1.3031198068591485,4407.791837688743,-27178.431242856775,-4002.5960136052604,1.5,0.0
57,13,28500.0,17150.323516723933,27156.97335613083,0.023689128312546548,1.3031198068591485,18585.958661418757,20382.629254336258,3897.9871064239373,1.5,0.0
57,13,28500.0,106727.32351672393,31160.62539381039,0.023689128312546548,1.3031198068591485,12678.039340648873,-25467.396829954585,930.864483272375,1.5,0.0
57,13,28500.0,61605.32351672393,33245.39584266115,0.023689128312546548,1.3031198068591485,-28135.198373210846,4392.825962274241,-635.1608730384863,1.5,0.0
57,13,28500.0,118238.32351672393,32412.411615100507,0.023689128312546548,1.3031198068591485,24284.577617341278,-14916.735428593847,-9.327677031554758,1.5,0.0
57,13,28500.0,101235.32351672393,35415.83923296544,0.023689128312546548,1.3031198068591485,5481.070178737579,-27658.037041016265,-2258.4210969702963,1.5,0.0
57,13,28500.0,127097.32351672393,34873.525104881934,0.023689128312546548,1.3031198068591485,28087.296598028177,-3424.74358921121,-1854.471379550337,1.5,0.0
57,13,28500.0,55894.32351672393,40371.080489554486,0.023689128312546548,1.3031198068591485,-23975.678931209175,11046.846363944836,-5842.494411347002,1.5,0.0
57,13,28500.0,82092.32351672393,40490.63492943184,0.023689128312546548,1.3031198068591485,-17610.20357308849,-19581.627230657785,-5925.618296243246,1.5,0.0
58,13,29000.0,106102.84005242324,25132.990303822255,0.023224398151518985,1.316773995690015,11386.800905423586,-24722.448465976435,5395.098805848469,1.5,0.0
58,13,29000.0,39318.84005242324,35190.683785819805,0.023224398151518985,1.316773995690015,-9458.975364902553,27133.502154255886,-2108.8733353882058,1.5,0.0
58,13,29000.0,115718.84005242324,30024.070660109177,0.023224398151518985,1.316773995690015,22526.82721846177,-17956.40949632952,1796.9597126004285,1.5,0.0
58,13,29000.0,114322.84005242324,37056.914769030336,0.023224398151518985,1.316773995690015,20859.5493161706,-19071.805592294226,-3499.999958371834,1.5,0.0
58,13,29000.0,60953.84005242324,37780.345219568175,0.023224398151518985,1.316773995690015,-27533.288365149347,5194.39534933527,-4032.177105629274,1.5,0.0
58,13,29000.0,66713.84005242324,37603.9387428851,0.023224398151518985,1.316773995690015,-27961.132742303504,-2601.8609385425043,-3902.8395147348665,1.5,0.0
58,13,29000.0,117308.84005242324,31049.98916824606,0.023224398151518985,1.316773995690015,23950.403098584142,-16241.326853956096,1022.5693714558738,1.5,0.0
